Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Downtown Toronto,43.667967,-79.3676753,Riverdale Farmer's Market,43.66689081195459,-79.36250306755787,Farmers Market
Downtown Toronto,43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
Downtown Toronto,43.6658599,-79.38315990000002,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
Downtown Toronto,43.6658599,-79.38315990000002,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
Downtown Toronto,43.6658599,-79.38315990000002,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
Downtown Toronto,43.6658599,-79.38315990000002,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
Downtown Toronto,43.6658599,-79.38315990000002,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
Downtown Toronto,43.6658599,-79.38315990000002,Wickson Social,43.66590450775969,-79.38571974166427,Gastropub
Downtown Toronto,43.6658599,-79.38315990000002,DAVIDsTEA,43.66492997804687,-79.38063036396566,Tea Room
Downtown Toronto,43.6658599,-79.38315990000002,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
Downtown Toronto,43.6658599,-79.38315990000002,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
Downtown Toronto,43.6658599,-79.38315990000002,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Downtown Toronto,43.6658599,-79.38315990000002,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
Downtown Toronto,43.6658599,-79.38315990000002,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
Downtown Toronto,43.6658599,-79.38315990000002,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
Downtown Toronto,43.6658599,-79.38315990000002,Starbucks,43.66500900374431,-79.38056421775902,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
Downtown Toronto,43.6658599,-79.38315990000002,T-Swirl Crepe,43.663452,-79.384125,Creperie
Downtown Toronto,43.6658599,-79.38315990000002,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
Downtown Toronto,43.6658599,-79.38315990000002,Baskin Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
Downtown Toronto,43.6658599,-79.38315990000002,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
Downtown Toronto,43.6658599,-79.38315990000002,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
Downtown Toronto,43.6658599,-79.38315990000002,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
Downtown Toronto,43.6658599,-79.38315990000002,St. Louis Bar and Grill,43.66385323730235,-79.38418742909323,Wings Joint
Downtown Toronto,43.6658599,-79.38315990000002,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
Downtown Toronto,43.6658599,-79.38315990000002,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
Downtown Toronto,43.6658599,-79.38315990000002,Seduction,43.66562020759618,-79.38468138721245,Adult Boutique
Downtown Toronto,43.6658599,-79.38315990000002,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
Downtown Toronto,43.6658599,-79.38315990000002,YMCA,43.66275344493089,-79.3848492869005,Gym
Downtown Toronto,43.6658599,-79.38315990000002,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
Downtown Toronto,43.6658599,-79.38315990000002,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
Downtown Toronto,43.6658599,-79.38315990000002,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
Downtown Toronto,43.6658599,-79.38315990000002,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,Wish,43.66875926600152,-79.38569365317709,Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
Downtown Toronto,43.6658599,-79.38315990000002,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
Downtown Toronto,43.6658599,-79.38315990000002,Holy Chuck,43.66524054342597,-79.38472816592302,Burger Joint
Downtown Toronto,43.6658599,-79.38315990000002,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Downtown Toronto,43.6658599,-79.38315990000002,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
Downtown Toronto,43.6658599,-79.38315990000002,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
Downtown Toronto,43.6658599,-79.38315990000002,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
Downtown Toronto,43.6658599,-79.38315990000002,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Downtown Toronto,43.6658599,-79.38315990000002,Tabriz Persian Cookhouse,43.66533,-79.387484,Persian Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
Downtown Toronto,43.6658599,-79.38315990000002,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
Downtown Toronto,43.6658599,-79.38315990000002,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Game Centre,43.668695350912635,-79.3867205346486,Video Game Store
Downtown Toronto,43.6658599,-79.38315990000002,Mr. Tonkatsu,43.66438157920901,-79.38440717744646,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
Downtown Toronto,43.6658599,-79.38315990000002,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
Downtown Toronto,43.6658599,-79.38315990000002,7 West Cafe,43.66866503275271,-79.38682953936424,Café
Downtown Toronto,43.6658599,-79.38315990000002,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Rolltation,43.669388,-79.386566,Sushi Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
Downtown Toronto,43.6658599,-79.38315990000002,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Flash,43.66431873076484,-79.38019013536531,Strip Club
Downtown Toronto,43.6658599,-79.38315990000002,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Church St. Garage,43.664710240695925,-79.3803316033599,Gay Bar
Downtown Toronto,43.6658599,-79.38315990000002,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
Downtown Toronto,43.6658599,-79.38315990000002,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
Downtown Toronto,43.6658599,-79.38315990000002,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
Downtown Toronto,43.6658599,-79.38315990000002,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
Downtown Toronto,43.6658599,-79.38315990000002,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
Downtown Toronto,43.6658599,-79.38315990000002,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
Downtown Toronto,43.6658599,-79.38315990000002,Feed Me More Pet Foods,43.6639154537487,-79.38021337647847,Pet Store
Downtown Toronto,43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
Downtown Toronto,43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
Downtown Toronto,43.6542599,-79.3606359,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
Downtown Toronto,43.6542599,-79.3606359,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
Downtown Toronto,43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
Downtown Toronto,43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
Downtown Toronto,43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
Downtown Toronto,43.6542599,-79.3606359,Corktown Common,43.655617799749734,-79.3562113397429,Park
Downtown Toronto,43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
Downtown Toronto,43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
Downtown Toronto,43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
Downtown Toronto,43.6542599,-79.3606359,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
Downtown Toronto,43.6542599,-79.3606359,Starbucks,43.65132698417445,-79.36432857157803,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
Downtown Toronto,43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
Downtown Toronto,43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
Downtown Toronto,43.6542599,-79.3606359,Underpass Park,43.65576361726024,-79.3548059463501,Park
Downtown Toronto,43.6542599,-79.3606359,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
Downtown Toronto,43.6542599,-79.3606359,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
Downtown Toronto,43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
Downtown Toronto,43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
Downtown Toronto,43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
Downtown Toronto,43.6542599,-79.3606359,The Yoga Lounge,43.65551522261721,-79.36495542526245,Yoga Studio
Downtown Toronto,43.6542599,-79.3606359,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
Downtown Toronto,43.6542599,-79.3606359,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
Downtown Toronto,43.6542599,-79.3606359,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
Downtown Toronto,43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
Downtown Toronto,43.6542599,-79.3606359,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
Downtown Toronto,43.6542599,-79.3606359,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
Downtown Toronto,43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
Downtown Toronto,43.6542599,-79.3606359,The Abnormal Beauty Company,43.649892147380996,-79.3610051085219,Cosmetics Shop
Downtown Toronto,43.6542599,-79.3606359,Arta Gallery,43.650022181882065,-79.36122168476822,Art Gallery
Downtown Toronto,43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731126,Brewery
Downtown Toronto,43.6542599,-79.3606359,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
Downtown Toronto,43.6542599,-79.3606359,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
Downtown Toronto,43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
Downtown Toronto,43.6542599,-79.3606359,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,Flame Shack,43.656844075440546,-79.35891727496157,Restaurant
Downtown Toronto,43.6542599,-79.3606359,Residence & Conference Centre,43.65304,-79.35704,Hotel
Downtown Toronto,43.6542599,-79.3606359,The Healthy Road,43.656264585886454,-79.35711882680904,Health Food Store
Downtown Toronto,43.6542599,-79.3606359,FUEL+,43.653193,-79.355867,Coffee Shop
Downtown Toronto,43.6542599,-79.3606359,The Aviary,43.65363394725125,-79.35466212072043,Pub
Downtown Toronto,43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
Downtown Toronto,43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
Downtown Toronto,43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
Downtown Toronto,43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
Downtown Toronto,43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
Downtown Toronto,43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
Downtown Toronto,43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
Downtown Toronto,43.6571618,-79.37893709999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
Downtown Toronto,43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
Downtown Toronto,43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
Downtown Toronto,43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
Downtown Toronto,43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
Downtown Toronto,43.6571618,-79.37893709999999,Cineplex Cinemas Yonge-Dundas,43.65612555948613,-79.38039005666784,Movie Theater
Downtown Toronto,43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
Downtown Toronto,43.6571618,-79.37893709999999,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
Downtown Toronto,43.6571618,-79.37893709999999,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
Downtown Toronto,43.6571618,-79.37893709999999,Oakham Café,43.658077944767534,-79.37831497990125,Café
Downtown Toronto,43.6571618,-79.37893709999999,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
Downtown Toronto,43.6571618,-79.37893709999999,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
Downtown Toronto,43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
Downtown Toronto,43.6571618,-79.37893709999999,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Nordstrom,43.655041,-79.3809665,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.654206473042734,-79.38069937751656,Shopping Mall
Downtown Toronto,43.6571618,-79.37893709999999,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
Downtown Toronto,43.6571618,-79.37893709999999,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
Downtown Toronto,43.6571618,-79.37893709999999,Winners,43.6569552,-79.3808494,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Balzac's Coffee,43.65785440672277,-79.37919981155157,Café
Downtown Toronto,43.6571618,-79.37893709999999,Tim Hortons,43.656755,-79.380512,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
Downtown Toronto,43.6571618,-79.37893709999999,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Milestones,43.65630763877396,-79.38082230024877,Fast Food Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
Downtown Toronto,43.6571618,-79.37893709999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
Downtown Toronto,43.6571618,-79.37893709999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore
Downtown Toronto,43.6571618,-79.37893709999999,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
Downtown Toronto,43.6571618,-79.37893709999999,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Panera Bread,43.65710745327419,-79.38157439231873,Bakery
Downtown Toronto,43.6571618,-79.37893709999999,SEPHORA,43.653688,-79.38012,Cosmetics Shop
Downtown Toronto,43.6571618,-79.37893709999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
Downtown Toronto,43.6571618,-79.37893709999999,MUJI,43.656024,-79.383284,Miscellaneous Shop
Downtown Toronto,43.6571618,-79.37893709999999,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
Downtown Toronto,43.6571618,-79.37893709999999,Red Lobster,43.656328,-79.383621,Seafood Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,LUSH,43.653557,-79.3804,Cosmetics Shop
Downtown Toronto,43.6571618,-79.37893709999999,DAVIDsTEA,43.65506981949658,-79.38059022205873,Tea Room
Downtown Toronto,43.6571618,-79.37893709999999,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Marshalls,43.659308,-79.3824621,Department Store
Downtown Toronto,43.6571618,-79.37893709999999,Ali Baba's - Yonge north of Dundas,43.65791597172264,-79.38168923893144,Middle Eastern Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Jugo Juice,43.65604685714169,-79.38049139064786,Juice Bar
Downtown Toronto,43.6571618,-79.37893709999999,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
Downtown Toronto,43.6571618,-79.37893709999999,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
Downtown Toronto,43.6571618,-79.37893709999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
Downtown Toronto,43.6571618,-79.37893709999999,Panago,43.65825817735338,-79.38431282558368,Pizza Place
Downtown Toronto,43.6571618,-79.37893709999999,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
Downtown Toronto,43.6571618,-79.37893709999999,Disney store,43.654248,-79.381232,Toy / Game Store
Downtown Toronto,43.6571618,-79.37893709999999,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
Downtown Toronto,43.6571618,-79.37893709999999,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
Downtown Toronto,43.6571618,-79.37893709999999,Vans,43.654825509733335,-79.38024076741966,Shoe Store
Downtown Toronto,43.6571618,-79.37893709999999,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
Downtown Toronto,43.6571618,-79.37893709999999,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
Downtown Toronto,43.6571618,-79.37893709999999,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Starbucks,43.65596912045543,-79.38268426666406,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
Downtown Toronto,43.6571618,-79.37893709999999,Bath & Body Works,43.654216369093064,-79.38099524844415,Cosmetics Shop
Downtown Toronto,43.6571618,-79.37893709999999,Aroma Espresso Bar,43.65446155341208,-79.38090841333593,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,EB Games,43.65529344166874,-79.38032812642462,Video Game Store
Downtown Toronto,43.6571618,-79.37893709999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,MAC,43.65343821935723,-79.38064919647115,Cosmetics Shop
Downtown Toronto,43.6571618,-79.37893709999999,Fran's,43.65426474929814,-79.37912005538317,Diner
Downtown Toronto,43.6571618,-79.37893709999999,GoodLife Fitness Toronto Bell Trinity Centre,43.65374320109676,-79.3827049601948,Gym
Downtown Toronto,43.6571618,-79.37893709999999,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Lake Devo,43.6569936860937,-79.37689788366988,Lake
Downtown Toronto,43.6571618,-79.37893709999999,Urban Outfitters,43.65441107845698,-79.38005491917738,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
Downtown Toronto,43.6571618,-79.37893709999999,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
Downtown Toronto,43.6571618,-79.37893709999999,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
Downtown Toronto,43.6571618,-79.37893709999999,Fine Asian Bowl,43.65534120847772,-79.38032614654341,Vietnamese Restaurant
Downtown Toronto,43.6571618,-79.37893709999999,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
Downtown Toronto,43.6571618,-79.37893709999999,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
Downtown Toronto,43.6571618,-79.37893709999999,Ted Baker London,43.65284284567131,-79.38032491863406,Clothing Store
Downtown Toronto,43.6571618,-79.37893709999999,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
Downtown Toronto,43.6514939,-79.3754179,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Downtown Toronto,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6514939,-79.3754179,Terroni,43.650927,-79.375602,Italian Restaurant
Downtown Toronto,43.6514939,-79.3754179,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
Downtown Toronto,43.6514939,-79.3754179,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
Downtown Toronto,43.6514939,-79.3754179,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
